address,token_balance
0x7c9b3b342407bf200deacc3def630fd340169c0a,5.0331648e-11
0xb602facd3da8626b6a39e340ae13e6a3309944e6,5.0331648e-11
0x63ee75bae93489adffc29e36a59d187a67ade474,5.0331648e-11
0xad4952aed3e12110e7e6f35835fe1cf9caf4a32b,4.194304e-11
0x3dc9a881fc9cc64730ae52b0ea9c3917ab901e40,4.194304e-11
0xf7a456f6a08513c8dc526a636ffe4116a1dfe11b,3.8797312e-11
0xecc54df84a2bacb5263b36cf4511edacff7b4383,3.3554432e-11
0x5045c7eaa5f25443ac297f84fe8793384139c1a2,3.3554432e-11
0xccbaf7a33f3451c2db1ad7a45e32850273ea4aa0,3.3554432e-11
0x15110b7b1ce11152d083e9056413774f4af7c0ad,3.3554432e-11
0x6a5c56c746118d19ad67123bbcb79b2f807c271f,3.3554432e-11
0x405dbf6606336ab3d6574f78eddfa68038e9f9a1,3.3554432e-11
0x4a088c3f234ee35c4d498ea06475bcc42a21c701,3.3554432e-11
0xdaad033cc62271551a7dde9f1ac2f073303123c8,3.3554432e-11
0x24201ecd8b3f062215640b8c0740c4e892c091e3,3.3554432e-11
0x2980af46bdf933927d8c8dac062389656a4e22b2,3.3554432e-11
0x6d8bb6b8ae5b355139f2859dbd297b0e1c6e5c96,3.3554432e-11
0x43b1788323b06ef0334166c084fc3cb44ee99b2f,3.3554432e-11
0x3b591ee261abec719425e01ce047d0f070e108a6,3.3554432e-11
0x977266df56e36c994fcd59155ce0005ad1901ce3,3.3554432e-11
0xae7bfdb74bbb94695e07d9a05c4259a5cf9c7374,2.9360128e-11
0x93f025da60d78150213eeb2face0e6cec2a373d5,2.5165824e-11
0xcbbf0eb5479b04785c5e7c75d5ef98b02acffa02,2.5165824e-11
0x170c911875507bf7d8ed99d09278164db7f4a48e,2.5165824e-11
0xb18d844f3578ead22791b5c67f7b6af93266804e,1.6777218e-11
0xb8af5e4cd9f17572ab8921dbc5f8caac4118ef3f,1.6777216e-11
0x101a25dcbbb7a3394ac9e27ffa32963504c30d26,1.6777216e-11
0xe48c6389f74b9ace0df60c87b1bc9d849208721a,1.6777216e-11
0xddf78644b4f7788e8a407b17c31cd1d04e72430c,1.6777216e-11
0x2fade75d110b8f3149396af1ca1c7d6905f8695c,1.6777216e-11
0x4b6fd4c9961e037ac1425bf903d992d90931b542,1.6777216e-11
0x00cdb261df944648b054e0dc669fa4402adb3f9b,1.6777216e-11
0xb235e3c093119ad79e60e740916a4a6f2003d5ad,1.6777216e-11
0x9941e00c0b8cc3413ae3344bba3bf6807fae6241,1.6777216e-11
0xfe2950bf83a15bca5fad91e293a099d066d1bf5a,1.6777216e-11
0x25fa15b781d3378c9ee9bc50bb05d9aa802f076c,1.6777216e-11
0xcac202e7a7689aa476007024f3be0f0e26dd693b,1.6777216e-11
0x0dcfc670faf7c32937ff95598b6685b035c2be18,1.6777216e-11
0x852689f44a4ca94a0e424ead14a1bb63719314db,1.6777216e-11
0x8c764831408d9ad7198bbaa93f3072ad95d642db,1.6777216e-11
0xe0c9f4d0f4255f9adb73a8c61fed0dca579d98f6,1.6777216e-11
0x2364963e6b99281def39aeda6a8acee790d93af4,1.6777216e-11
0xce6dd4a0f922c5c05c1e02908d88e848056722ce,1.6777216e-11
0x45339a6f42cda017ccea34bceea25decfa3dcd16,1.6777216e-11
0xed3367dd7f8964208fb3e02eb7736a08b44234eb,1.6777216e-11
0x0f708c43c7948126ef7a87d2ae1996cdc3ae863f,1.6777216e-11
0x750e60ad2b6538d87999d7228519f0644a47a30e,1.6777216e-11
0x525d1997392d028185d0767f815582b81a5397fe,1.6777216e-11
0xd5002392a4a84ed615d06fe9af698b9b1584b604,1.6777216e-11
0x9e88afbe86901e81e0a3bc5545adfb1beccf883f,1.6777216e-11
0xfd4114488c1fa5a74f0a5ba845214f0b9a9b4c7a,1.6777216e-11
0xe4bddc499082dc7274b6bd4dd13aff116bcdade0,1.6777216e-11
0x49c67d7d4a1bc56bc0185b4b56a0457a675f2cf7,1.6777216e-11
0x2a64c0d3013f37480cf8267a832519b351ae12a7,1.6777216e-11
0xe0eb63b4e18ff1e646ab7e37510e6eaf287ade3d,1.1010048e-11
0x6d0c2208d34f2eca9499134dee5a2123e5eb272f,1.1010048e-11
0x4ad90d635bb7198f499010b91bbe5235db71555f,8.388608e-12
0x12793765748c6021c9b97290a8b559d777e2bb3d,8.388608e-12
0x21442d951823b3e88203eb93150e3888233f19a4,8.388608e-12
0xb00a0690d469791529185177666535d2019a3c58,8.388608e-12
0x2ab3a9577b4b10ea55a3991b0cc57eb06516f652,8.388608e-12
0x880783ab569ce65336948a535812e86d93fad2ec,8.388608e-12
0x7bfd57a922f8e40213c73dbc7528b7de8bbd0d14,8.388608e-12
0x040f3af80a6cc7ce19e4dfb2492c4120928685ef,8.388608e-12
0xb62e1fb93dad8bd6e00d37c06b2bd272682966c7,8.388608e-12
0x0a1518f439b81f8aa896113227d0ee17314ef67e,8.388608e-12
0x833c18189eb5317891c831026af746c463e126b6,8.388608e-12
0xca3d2909530f0c55c839178c267591f4bb51bc8c,8.388608e-12
0xee2142d86d6b8196d6a64c35bc3d3fd4696d3a80,8.388608e-12
0xab875a17db1982e57427763daf51ab8b698d1eaf,8.388608e-12
0xbe0239dd436ed6f43f94b6a65cc5b84e416ddf53,8.388608e-12
0x148e81bba571cdd4e73309e6f014b40511b2e479,8.388608e-12
0xfc0e744ae95e629f52b2c0ba3302cb998ff9bf45,8.388608e-12
0x23cff85cad411469ae496b8adec3169635914165,8.388608e-12
0x46954032ec20bf5c7ae04441dcfec234861b1d39,8.388608e-12
0x3c81675e6c94a067013cbe94bb528b367ca46a0f,8.388608e-12
0x27ab70f5000dcbd23b7719c0ca9028f99a1abd8d,8.388608e-12
0x892e9a9514e4a8dc4fc47ce5a8ead7974ab2bff4,7.602176e-12
0x11929300f889154a80dcf929a61d3da2faa39158,6.5536e-12
0xfeff494c22fcac1c61874835a770f4be9166acfe,6.291456e-12
0xc6835323372a4393b90bcc227c58e82d45ce4b7d,6.291456e-12
0x7c7f54dbecbf78111be806ca49ec20c8452f4119,4.194304e-12
0x88470174477d5ffa56758162781f96a85c62cdb8,4.194304e-12
0xc4b8ea818cf75a11e49bc31ca906f6705fff6c53,4.194304e-12
0x448fbfa91a767e084906f12e301dc0f425162d5f,4.194304e-12
0xb28c58edf7461c56ff36820ab9434ef799d61798,4.194304e-12
0x95cf6c1121b4c78952ed6075ffacb9faed5af1c1,4.194304e-12
0x2642e1ca036580a81f1a8991006f9e51acee9454,4.194304e-12
0x79bea6b85433bfa83324991aeba1c7d05adba18f,4.194304e-12
0x1e013b50edd0d27900e6b5b3cb074bd1aa1f22ba,4.194304e-12
0x32f1cfa3ecd87be9e46bd4a34aa38c9bc77e936e,3.145728e-12
0x68d1e02fc9cbfc4fd54b20e851850516a46b45f9,3.145728e-12
0x7e030e3321b65459c262bbf91d11605390338181,2.097152e-12
0xa4e972676775fe140cc0387d2a7a2fbfbf326549,2.097152e-12
0xabe900060ed06115ff6db79d868e65b92f3cba33,2.097152e-12
0x3a530158b86d7a440150c5096e93e7f82c93f0f7,2.097152e-12
0x0e81e6bea57c891c334f9b128d0916ccc3ef752a,2.097152e-12
0x3b95c7cd4075b72ecbc4559af99211c2b6591b2e,2.097152e-12
0xcbac6a7a8db8e9fcdb56546e1646bedbedcb0075,2.097152e-12
0x8df32d1765ab8205a9143bb0667c076efab5af60,2.097152e-12
0x0b3798b43452a76e48c08b8e92cbc2cdad378d5d,2.097152e-12
0xf9d9fa4d5565b654807f178a4b7ced31eeed11f7,2.097152e-12
0xab36cf105fddc84411557e01656cd974d8c0ce83,2.097152e-12
0x4d5e9a24c761cd42629929fae8fc95a36bed097a,1.179648e-12
0x6c6a67864373a6816632e26a5f397568319f6cc5,1.163264e-12
0xde984fa7c08f1a2fb40957fc5f8b96b10075fdbd,1.048576e-12
0x8984116795318327d32c8b70435ed5a062d41c35,1.048576e-12
0x785c4eeb7d778fc894b6f3d86e330ecef290d230,1.048576e-12
0x4d8615df7a56c88844ac86c3485e472bd5d59c15,1.048576e-12
0xe3ba619ba3bab0f3606aef1cc672a54c7ca545d5,1.048576e-12
0xb390537c0d730357801feb921bcdc2f932b86ee7,1.048576e-12
0x6930f2968fa42a383b1268465d7607fb4c16e8c8,1.048576e-12
0x0a363114a1eb617f0e58c67bfd04ae70a18d3b4d,9.17504e-13
0x6162aa1e81c665143df3d1f98bfed38dd11a42ef,7.86432e-13
0x5a61af6a8f2b44f708d5b1a83b0e91f662b7082a,7.00416e-13
0xd43a616bcd359a8ff7c878e9743cef8b64e002ee,6.5536e-13
0x1ae1a6e8a5d1c973ae2f8714b6c9c22727ae4810,5.24288e-13
0x7f9bb89bd2eef6d3b8ca3109cc1bb08a827ff71b,5.24288e-13
0xeb636de258d9df31258ed562da59c3cc66a1a1ad,5.24288e-13
0x06ec77ee41676547795a9e72febcaa8f8cbcd795,5.24288e-13
0x7762b3416a8734563e44c3171a2bbc5bea07677c,5.24288e-13
0xaeea8406fb79ed7d6300d9214b60ce21a4e1076a,5.24288e-13
0x46f345675ad1b27d140de6534e177a5fca4a0340,5.24288e-13
0xbb64d40dc902a193c649dc02f698ad78fbaa54ec,5.24288e-13
0x6735554964e7dec44dcd6ce3538fe0e90d262365,2.62144e-13
0x5c502fc2d8266f54f92b5e6b4d2255a8b8bfdef0,2.62144e-13
0x7f655256db9a964b2a2d9ae47969b422c0a102e3,2.62144e-13
0x4b5caad7eb356e9e3fa259c12adf21f22595e182,2.62144e-13
0xa3f901e9f7f41f5ae9ae5fcd99387f7e623e2329,2.62144e-13
0x9f109ef5d7d6372bd95992593f88762e18c88102,1.96608e-13
0x9571e1dd49adf9340853b2d9109147bcc0e06181,1.31072e-13
0x6f54d5767e2f0c6ff8d2d0fb92de987ccfbae307,1.31072e-13
0x963d48195006629408ebfd07c7f29e225027e611,1.31072e-13
0x259a5458f78d7f05e63e80921711300355fb2c39,1.31072e-13
0xf1cdea638b24931fc015bf6711c367fafb73575d,1.31072e-13
0x2a8ce0bb07e98e36ea1996f3da091acfb5ef8ae1,1.31072e-13
0x2c01b4ad51a67e2d8f02208f54df9ac4c0b778b6,6.5536e-14
0x15f5c6b518e4d44ef435ef7344b3fcbd9fc25502,6.5536e-14
0xd3123d0682f059fefd7fcb06369a07054facd6ca,6.5536e-14
0x29b63095238a03d803e1c50c91ebd42400ece169,6.5536e-14
0x22bfa757ca68089b2dfc22124946c4f60097258d,3.2768e-14
0x08bd30a42bb4bbfde4197b6c10865572b643856e,3.2768e-14
0xf152abda9e4ce8b134ef22dc3c6ace19c4895d82,3.072e-14
0x47b187e2c57ebc517906ac7b646285ac6f4e9351,2.048e-14
0x3b8cf8a1c7e761bc91fcb965cd74323ec137ae7d,1.6384e-14
0x6a2cee3a9c13db5918f82271c2663d1493daf60b,8.192e-15
0x159741eb348a5d8e9798afbad0ffb334a374726a,6.528e-15
0xad186c9ae4bb97d33d5b8ee4d27e59a60deafbeb,4.096e-15
0xd07eafabf350f55d6e24fea0e3a1dac6aea1f8d6,4.096e-15
0x8c241cf4898a2abea02f737ff4bd82c4e01809ba,2.048e-15
0x827ef9847473a177ac6da1ffb2415b8baa3f6eb8,1e-18
